id,Informations
393975,Creatures: Demons
393975, Creatures: Goblins
393975, Creatures: Monsters
393975, Creatures: Werewolves
393975, Theme: Villainy
7994,Country: Vietnam
7994, History: Vietnam War
7994, Players: Two-Player Only Games
7994, Players: Wargames with Rules Supporting Only Two Players
7994, Series: Operational System (GMT)
189160,Misc: LongPack Games
189160, Theme: Circus
5831,Country: United Kingdom
5831, Digital Implementations: VASSAL
5831, History: World War II (Battle of Britain)
5831, Players: Two-Player Only Games
5831, Players: Wargames with Rules Supporting Only Two Players
17274,Collectible: Collectible Miniatures Games
17274, Movies: Star Wars
17274, Players: Two-Player Only Games
6555,Category: Two-Player Fighting Games
6555, Components: Polyhedral (not D6) dice
6555, Game: Diceland
30991,Collectible: Collectible Miniatures Games
30991, Players: Two-Player Only Games
30991, Series: Confrontation (Rackham Entertainment / Dust Games)
346463,Players: Games with Solitaire Rules
346463, Series: Hunt A Killer
346463, Theme: Mystery / Crime
287411,Components: 3-Dimensional (3D)
287411, Components: Dry Erase Markers / Dry Erase Surfaces
287411, Components: Magnets
287411, Crowdfunding: Kickstarter
287411, Game: The Shivers
287411, Misc: Limited Replayability
287411, Misc: LongPack Games
287411, Theme: Spooky Old Houses
233033,Animals: Birds
233033, Animals: Geese
233033, Contests: Solitaire Print & Play
233033, Players: Games with Solitaire Rules
233033, Players: Solitaire Only Games
233033, Theme: Nature
4651,Cities: Volgograd (Russia)
4651, Country: Belarus
4651, Country: Finland
4651, Country: Germany
4651, Country: Italy
4651, Country: Romania
4651, Country: Russia
4651, Country: Soviet Union
4651, Country: Ukraine
4651, History: World War II (Eastern Front)
4651, Players: Two-Player Only Games
4651, Players: Wargames with Rules Supporting Only Two Players
4651, War Battlespace: Land warfare
4651, War Level of Command: Operational
2212,Non disponible
334712,Country: Japan
334712, Crowdfunding: Kickstarter
334712, Digital Implementations: TableTop Simulator Mod (TTS)
334712, Theme: Ninjas
302840,Misc: LongPack Games
302840, Theme: Volcanoes
93001,Components: Looney Pyramid Games
93001, Containers: Zippered Pouch
251519,Country: England
251519, Country: France
251519, Country: Spain
251519, Crowdfunding: Kickstarter
251519, Crowdfunding: Spieleschmiede
251519, Digital Implementations: Tabletopia
251519, History: Age of Discovery
6121,Category: Combinatorial
6121, Cities: Oldenburg (Lower Saxony
6121, Germany)
6121, Components: 9 x 9 Grids
6121, Digital Implementations: Ai Ai
6121, Digital Implementations: Board Game Arena
6121, Players: Two-Player Only Games
6121, Traditional Games: Tafl
144499,Admin: Better Description Needed!
144499, Region: Middle East
144499, Traditional Dice Games: Yacht
347748,Brands: Disney
347748, Characters: Mickey Mouse
347748, Theme: Food / Cooking
461,Admin: Better Description Needed!
461, Components: 7 x 7 Grids
322739,Non disponible
327396,Components: Game Box Used In Play
327396, Creatures: Vampires
327396, Players: Two-Player Only Games
86406,Players: Two-Player Only Games
18103,Card Games: Climbing
18103, Card Games: Shedding / Stops
18103, Components: Traditional Playing Cards
18103, Digital Implementations: Board Game Arena
1558,Category: Dungeon Crawler
1558, Theme: Post-Apocalyptic
367522,Organizations: Game Designers of North Carolina
367522, Theme: Food / Cooking
162476,Crowdfunding: Catarse
181956,Ancient: Rome
181956, Components: Scoring pad
181956, Mechanism: Roll-and-Write
142197,Country: Scotland
142197, Creatures: Ghosts
142197, Theme: Spooky Old Houses
142197, Theme: Steampunk
299604,Cities: Cartagena (Colombia)
299604, Country: Colombia
299604, Mechanism: Tableau Building
299604, Organizations: Game Designers of North Carolina
42112,Crowdfunding: Kickstarter
7637,Country: France
7637, Players: Two-Player Only Games
7637, Series: Europa
215455,Card Games: Climbing
215455, Card Games: Shedding / Stops
144955,Admin: Outside the Scope of BGG
144955, Players: Solitaire Only Games
383733,Category: n in a row
383733, Components: Marbles
383733, Mechanism: 4 in a Row
383733, Players: Two-Player Only Games
332,Theme: Art
262310,Creatures: Dragons
262310, Crowdfunding: Kickstarter
262310, Players: Games with Solitaire Rules
6814,Digital Implementations: VASSAL
6814, History: World War II (Africa)
6814, Mechanism: Hidden Movement
6814, Players: Two-Player Only Games
6814, Series: Double Blind (GDW)
6814, Theme: Deserts
148759,Admin: Better Description Needed!
148759, Crowdfunding: Ulule
148759, Digital Implementations: Board Game Arena
148759, Theme: Time Travel
249888,Players: Two-Player Only Games
5333,Country: Norway
5333, Players: Two-Player Only Games
13933,Theme: Chivalry / Jousting / Tournaments (Medieval Europe)
13933, Theme: King Arthur / The Knights of the Round Table / Camelot
231045,Celebrities: Bob Ross
231045, Organizations: Forgenext
145042,Game: Puppet Wars
145042, Players: Two-Player Only Games
6916,Admin: Better Description Needed!
6916, Country: Germany
6916, Country: Russia
6916, History: World War II (Eastern Front)
6916, Magazine: Casus Belli
6916, Misc: Championnat de France de Wargame
6916, Players: Two-Player Only Games
6916, Players: Wargames with Rules Supporting Only Two Players
6916, Series: GDW Series 120 Games
910,Admin: Better Description Needed!
910, Components: 18 x 18 Grids
910, Components: Polyominoes
910, Theme: Art
2344,Admin: Better Description Needed!
2344, Containers: Tubes
2344, Country: Bolivia
283795,Animals: Kangaroos
283795, Books: The Kangaroo Chronicles
283795, Components: Dice with Icons
1189,Country: England
1189, History: Age of Kings
1189, History: English Civil War
1189, Players: Two-Player Only Games
1189, Players: Wargames with Rules Supporting Only Two Players
276205,Ancient: Greece
276205, Components: Map (Continental / National scale)
276205, Crowdfunding: Kickstarter
276205, Digital Implementations: TableTop Simulator Mod (TTS)
276205, Digital Implementations: Tabletopia
276205, Players: Games with Solitaire Rules
412381,Theme: Hot Air Balloons
5940,Creatures: Aliens / Extraterrestrials
5940, Series: The Sniper (SPI)
8721,Country: Germany
8721, Players: Two-Player Only Games
8721, Series: Central Front (SPI)
19212,Players: Games with Solitaire Rules
19212, Players: Solitaire Only Card Games
19212, Players: Solitaire Only Games
19212, Series: D (JD Games)
189506,Crowdfunding: Kickstarter
3015,Non disponible
398947,Country: Malaysia
131616,Authors: Jules Verne
131616, Books: 20
131616,000 Leagues Under the Sea
131616, Digital Implementations: Board Game Arena
131616, Organizations: Forgenext
131616, Players: Two-Player Only Games
291008,Non disponible
129280,Crowdfunding: Kickstarter
129280, Theme: Airships / Blimps / Dirigibles / Zeppelins
129280, Theme: Steampunk
19505,TV Shows: TV Game Shows
127721,Crowdfunding: Kickstarter
127721, Players: Games with Solitaire Rules
127721, Series: ... in my Pocket
29382,Country: France
29382, Country: Germany
29382, Region: Champagne (France)
29382, Series: Standard Combat Series (MMP)
172866,Contests: 18 Card Microgame
172866, Crowdfunding: Kickstarter
172866, Digital Implementations: Tabletopia
172866, Misc: No Table Needed
172866, Players: Two-Player Only Games
172866, Series: Small Box (Level 99 Games)
4330,Digital Implementations: Yucata
4330, Series: Tilsit Collection
4330, Theme: Tropical
257991,Non disponible
372243,Digital Implementations: TableTop Simulator Mod (TTS)
372243, Digital Implementations: Tabletopia
372243, Series: SCOPE Games (Draco Ideas)
372243, Theme: Submarines
103666,Creatures: Monsters
235511,Non disponible
365037,Organizations: Board Games Association of Creators in Spain (LUDO)
4146,Cities: Verona (Veneto
4146, Italy)
4146, Country: France
4146, Country: Italy
4146, History: French Revolutionary Wars
4146, Players: Two-Player Only Games
4146, Series: Campaigns of Napoleon System – 1x
5702,Players: Two-Player Only Games
5702, Series: Second World War at Sea (Avalanche Press)
7922,Country: France
7922, Series: Campaigns of Napoleon System – Days
2399,Ancient: Egypt
2399, Digital Implementations: Board Game Arena
2399, Digital Implementations: Tabletopia
2399, Digital Implementations: Triqqy
2399, Historical Figures: King Tutankhamun (King Tut)
2399, Players: Two-Player Only Games
2399, Traditional Games: Backgammon
12459,Cities: Berlin (Germany)
12459, Country: Germany
12459, Magazine: Against The Odds
12459, Players: Two-Player Only Games
3531,Magazine: Ares
3531, Players: Games with Solitaire Rules
3531, Players: Wargames with Solitaire Rules
357674,Mechanism: Roll-and-Write
357674, Theme: Food / Cooking
356296,Crowdfunding: Gamefound
356296, Theme: Sewing / Knitting / Cloth-Making
356296, Theme: Silk Road
98975,Ancient: Rome
98975, Components: Map (Continental / National scale)
98975, History: Roman Britain
98975, History: Roman Empire
98975, Magazine: Against The Odds
91050,Crowdfunding: Kickstarter
230785,Crowdfunding: Kickstarter
230785, Digital Implementations: Tabletopia
230785, Theme: Dreams / Nightmares
234846,Non disponible
370687,Crowdfunding: Kickstarter
370687, Mechanism: Roll-and-Write
366575,Digital Implementations: TableTop Simulator Mod (TTS)
8071,Cities: Olsztyn (Poland)
8071, History: 1914 Guns of August Campaign
8071, Magazine: Strategy & Tactics
8071, Series: Great War in the East (SPI)
151683,Crowdfunding: Verkami
151683, Digital Implementations: Tabletopia
151683, Organizations: Board Games Association of Creators in Spain (LUDO)
29030,Cities: Chicago (Illinois
29030, USA)
29030, Country: USA
83492,Game: Privacy
301032,Country: France
301032, Digital Implementations: Tabletopia
301032, Mechanism: Campaign Games
301032, Players: Two-Player Only Games
301032, Players: Wargames with Rules Supporting Only Two Players
301032, Series: Pocket Campaigns (Surprised Stare Games)
704,Sports: Aerial Racing
704, Theme: Hot Air Balloons
31822,Non disponible
17995,Game: Anno Domini
17995, Trivia: Sports
3231,Series: Alea Small Box
146943,Series: Master Print (Quined)
233266,Components: Game Trayz Inside
233266, Components: Miniatures
233266, Crowdfunding: Kickstarter
233266, Mechanism: Campaign Games
233266, Players: Games with expansions that add solo play
287608,Crowdfunding: Kickstarter
287608, Game: Epic Card Game
287608, Players: Two-Player Only Games
287608, Versions & Editions: Two-Player Versions of More-Player Games
13314,Country: France
13314, Players: Two-Player Only Games
13314, Series: Panzer Grenadier (Avalanche)
339741,Category: Escape Room Games
339741, Components: Digital Hybrid – App/Website Required
339741, Players: Games with Solitaire Rules
339741, Series: 50 Clues
339741, Series: 50 Clues – The Maria Trilogy
339741, Theme: Mystery / Crime
277469,Comic Strips: King Features Syndicate
277469, Crowdfunding: Kickstarter
277469, Players: Games with Solitaire Rules
179804,Crowdfunding: Kickstarter
302310,Crowdfunding: Wspieram
94724,Non disponible
244814,Series: TMG Originals
17859,Admin: Better Description Needed!
964,Non disponible
3262,TV Shows: The Powerpuff Girls
263236,Components: 9 x 9 Grids
263236, Crowdfunding: Gamefound
263236, Misc: Made by Panda
263236, Players: Two-Player Only Games
300296,Crowdfunding: Kickstarter
300296, Series: PARKS
300296, Theme: US National Parks
22826,Admin: Better Description Needed!
22826, Collectible: Collectible Miniatures Games
22826, Players: Two-Player Only Games
22826, Setting: Mutant Chronicles
6558,Series: Rodzinka wygrywa (Egmont Polska)
200351,Crowdfunding: Kickstarter
1579,Sports: Wrestling
243636,Non disponible
180471,Creatures: Dragons
180471, Crowdfunding: Kickstarter
180471, Crowdfunding: Spieleschmiede
198700,Comic Books: DC Universe
198700, Comic Books: Justice League
198700, Game: Justice League – Hero Dice
314009,Digital Implementations: Tabletopia
314009, Mechanism: Legacy
22684,Sports: Sailing
13455,Digital Implementations: VASSAL
13455, Series: A Call to Arms
13455, TV Shows: Babylon 5
349042,Music: Music Groups
349042, Series: Heavy Metal (Scribabs)
349042, Theme: Music Making & Makers
349042, Theme: Time Travel
209290,Non disponible
765,Category: Combinatorial
765, Components: Game Box Used In Play
765, Traditional Games: Mancala
217974,Theme: Art
217974, Theme: Art style – Art Nouveau
4202,Country: Russia
4202, Players: Two-Player Only Games
4202, Series: Tactical Combat Series (MMP)
168792,Category: Print-on-Demand
297570,Card Games: Draw and Discard
297570, Digital Implementations: Tabletopia
297570, Misc: Lowest Score Wins
297570, Traditional Card Games: Golf
375573,Components: Dice with Icons
375573, Crowdfunding: Kickstarter
375573, Digital Implementations: TableTop Simulator Mod (TTS)
375573, Digital Implementations: Tabletopia
375573, Game: The Manhattan Project
145086,Theme: Ninjas
320255,Category: Dungeon Crawler
320255, Components: Digital Hybrid – App/Website Required
320255, Crowdfunding: Kickstarter
320255, Mechanism: Campaign Games
320255, Mechanism: Legacy
120316,Components: Gems/Crystals
120316, Digital Implementations: Tabletopia
120316, Mythology: Norse
153870,Crowdfunding: Startnext
772,Containers: Tubes
338896,Components: Calendars
338896, Components: Polyhedral (not D6) dice
338896, Crowdfunding: Kickstarter
338896, Players: Solitaire Only Games
206904,Digital Implementations: Tabletopia
355467,Crowdfunding: Kickstarter
355467, Digital Implementations: Board Game Arena
355467, Digital Implementations: Tabletopia
355467, Sports: American Football / Gridiron
355467, Theme: Mystery / Crime
355467, Theme: School / College / University
321306,Series: Crime Zoom (Aurora)
277184,Admin: Better Description Needed!
277184, Country: USA
277184, Series: Cube Rails
286215,Components: Dice with Icons
286215, Mechanism: Give a Clue / Get a Clue
167604,Non disponible
15069,Non disponible
256643,Theme: Cyberpunk
10323,Non disponible
2978,Components: 15 x 15 Grids
2978, Game: Stratego
165984,Game: Anno Domini
2903,Authors: Tom Clancy
2903, Components: Block Wargames
2903, Players: Two-Player Only Games
2903, Players: Wargames with Rules Supporting Only Two Players
228526,Crowdfunding: Verkami
181959,Animals: Goats
208321,Components: Block Wargames
208321, Country: Germany
208321, Country: United Kingdom
208321, Crowdfunding: Kickstarter
208321, Decades: The 1940's
208321, Players: Two-Player Only Games
208321, Region: Atlantic Ocean
208321, Series: HoldFast (Worthington Publishing)
208321, Theme: Submarines
193422,Crowdfunding: Kickstarter
