id,Categories
32683,Fantasy
32683,Movies / TV / Radio theme
32683,Novel-based
32683,Party Game
32683,Trivia
8471,Wargame
8471,World War I
178028,Trivia
145304,Adventure
145304,Card Game
145304,Horror
6810,Movies / TV / Radio theme
6810,Science Fiction
119639,Card Game
119639,Fighting
119639,Racing
182090,Deduction
182090,Humor
182090,Memory
182090,Party Game
3465,Science Fiction
3465,Wargame
127994,Card Game
127994,Comic Book / Strip
127994,Science Fiction
13295,Card Game
13295,Electronic
246814,Fantasy
246814,Territory Building
4268,Dice
4268,Word Game
163119,Adventure
163119,Fantasy
163119,Print & Play
163119,Video Game Theme
229537,Card Game
290822,Movies / TV / Radio theme
290822,Racing
3065,Economic
3065,Electronic
3065,Negotiation
5039,Wargame
5039,World War II
2195,Abstract Strategy
2195,Fighting
2195,Humor
2195,Science Fiction
117823,Party Game
37680,Economic
37680,Mythology
192352,Action / Dexterity
192352,Children's Game
192352,Dice
216907,Exploration
216907,Nautical
216907,Pirates
216907,Transportation
260329,Dice
260329,Movies / TV / Radio theme
260329,Video Game Theme
168446,Puzzle
168446,Real-time
346747,Territory Building
219359,Abstract Strategy
219359,Science Fiction
17517,Murder / Mystery
35017,Card Game
35017,Fighting
35017,Horror
35017,Zombies
1211,Children's Game
1211,Nautical
1211,Racing
1211,Space Exploration
283521,Bluffing
283521,Card Game
283521,Deduction
3091,Trains
3091,Travel
2428,American Civil War
2428,Post-Napoleonic
2428,Wargame
186265,Card Game
186265,Children's Game
186265,Video Game Theme
25004,Adventure
25004,Ancient
172410,Dice
172410,Economic
29118,Fantasy
29118,Fighting
29118,Medieval
145209,Print & Play
145209,Science Fiction
145209,Space Exploration
2940,Animals
163478,Card Game
163478,Humor
163478,Real-time
157586,Card Game
157586,Educational
157586,Medical
159507,City Building
159507,Economic
159507,Real-time
182168,Card Game
182168,Mature / Adult
182168,Party Game
138748,Dice
5554,Horror
8122,Abstract Strategy
189434,Card Game
189434,Educational
189434,Party Game
900,Economic
5837,Abstract Strategy
91394,Action / Dexterity
91394,Children's Game
193628,Card Game
193628,Humor
193628,Murder / Mystery
25920,Bluffing
25920,Card Game
25920,Horror
25920,Murder / Mystery
25920,Negotiation
25920,Party Game
1354,Card Game
1354,Fantasy
1354,Real-time
3294,Card Game
29352,Bluffing
29352,Card Game
29352,Deduction
29352,Party Game
32409,Card Game
32409,Humor
32409,Racing
12291,Animals
12291,Children's Game
12291,Dice
15509,Electronic
15509,Movies / TV / Radio theme
15509,Party Game
15509,Trivia
16499,Abstract Strategy
16499,Ancient
16499,City Building
46957,Dice
34014,Exploration
253861,Bluffing
253861,Card Game
253861,Party Game
253861,Pirates
118515,Card Game
118515,Children's Game
118515,Real-time
159536,Action / Dexterity
159536,Children's Game
1859,Card Game
1859,Collectible Components
1859,Fighting
1859,Horror
1859,Science Fiction
1859,Space Exploration
2203,Card Game
141087,Ancient
36523,Action / Dexterity
25677,Exploration
25677,Fantasy
25677,Fighting
63788,Card Game
63788,Puzzle
2760,Comic Book / Strip
2760,Exploration
2760,Fantasy
2760,Fighting
27408,Card Game
27408,Collectible Components
42644,Card Game
42644,Children's Game
42644,Party Game
12453,Horror
67609,Dice
67609,Mythology
67609,Racing
10291,Action / Dexterity
10291,Children's Game
10291,Dice
10291,Puzzle
1031,Economic
1031,Movies / TV / Radio theme
37376,Card Game
194536,Dice
194536,Movies / TV / Radio theme
218236,Card Game
218236,Music
197066,
135107,Card Game
135107,Exploration
31767,Party Game
108711,Economic
108711,Medieval
10196,Abstract Strategy
10196,Medieval
10196,Wargame
41573,Animals
41573,Card Game
41573,Children's Game
152359,Card Game
158851,Dice
158851,Novel-based
158851,Real-time
9560,Ancient
9560,Exploration
221643,Animals
221643,Card Game
221643,Children's Game
221643,Deduction
221643,Memory
2581,Dice
482,Racing
297734,Abstract Strategy
297734,Religious
12372,Renaissance
12372,Trivia
349490,Card Game
349490,Math
349490,Movies / TV / Radio theme
349490,Number
349490,Science Fiction
1325,Card Game
1325,Nautical
1325,Pirates
1325,Racing
3585,Fantasy
3585,Wargame
495,Pirates
12964,Card Game
12964,Science Fiction
12964,Wargame
2637,Ancient
2637,Wargame
233048,Animals
233048,Card Game
233048,Educational
233048,Party Game
147445,Card Game
147445,Party Game
23656,Action / Dexterity
23656,Animals
23656,Children's Game
23656,Dice
24318,Card Game
40417,Ancient
125148,Dice
125148,Mature / Adult
125148,Real-time
358621,Card Game
358621,Party Game
40853,Party Game
40853,Trivia
2856,Card Game
2856,Economic
2856,Party Game
141102,Abstract Strategy
7493,Adventure
7493,Children's Game
7493,Exploration
7493,Fantasy
7493,Humor
7493,Maze
1512,Abstract Strategy
1512,Wargame
42360,Action / Dexterity
42360,Miniatures
42360,Pirates
42360,Science Fiction
180292,Pirates
328569,Bluffing
328569,Party Game
2674,Card Game
2674,Medieval
3801,Dice
3801,Horror
3801,Zombies
257598,Movies / TV / Radio theme
257598,Puzzle
257598,Real-time
54745,Movies / TV / Radio theme
54745,Party Game
54745,Trivia
217230,Movies / TV / Radio theme
19796,Action / Dexterity
19796,Humor
19796,Party Game
19796,Puzzle
19796,Trivia
19796,Word Game
2937,Abstract Strategy
2937,Dice
16184,Animals
16184,Card Game
121295,Deduction
121295,Fantasy
121295,Horror
121295,Negotiation
295796,Card Game
19028,Card Game
19028,Fighting
19028,Humor
8930,Card Game
8930,Collectible Components
10915,Bluffing
10915,Deduction
146597,Card Game
146597,Humor
146597,Print & Play
146597,Real-time
27291,Ancient
27291,Horror
27291,Party Game
137931,Dice
35674,Abstract Strategy
35674,Science Fiction
35674,Territory Building
224656,Adventure
224656,Medieval
130682,Aviation / Flight
130682,Bluffing
130682,Card Game
24245,Abstract Strategy
24245,Electronic
378599,Card Game
378599,Number
3077,Economic
3077,Mature / Adult
3077,Maze
3077,Party Game
3077,Real-time
15431,Party Game
15431,Trivia
166026,Adventure
166026,Children's Game
166026,Fighting
254227,Action / Dexterity
254227,Children's Game
254227,Dice
254227,Humor
254227,Party Game
307369,Deduction
173800,Animals
173800,Card Game
173800,Party Game
269573,Dice
172064,Children's Game
2139,Card Game
2139,Collectible Components
2139,Deduction
2139,Movies / TV / Radio theme
1686,Comic Book / Strip
1686,Fighting
1686,Maze
165552,Animals
165552,Children's Game
165552,Pirates
165552,Real-time
210044,Economic
210044,Movies / TV / Radio theme
210044,Negotiation
8945,Abstract Strategy
8945,Action / Dexterity
8945,Racing
3373,Abstract Strategy
16500,Medieval
16500,Territory Building
5957,Civil War
5957,Wargame
5957,World War II
149322,Exploration
149322,Horror
149322,Miniatures
229319,Miniatures
229319,Science Fiction
4555,Fantasy
4555,Racing
140386,Video Game Theme
15311,Action / Dexterity
15311,Animals
15311,Humor
15311,Memory
144865,Card Game
265571,Economic
265571,Movies / TV / Radio theme
265571,Negotiation
11394,Children's Game
11394,Memory
209649,
286001,Fantasy
286001,Territory Building
542,Card Game
542,Party Game
194079,Card Game
194079,Real-time
29317,Wargame
90919,Bluffing
90919,Card Game
32154,Abstract Strategy
172035,Children's Game
172035,Real-time
42980,Card Game
42980,Mythology
20146,Adventure
20146,Card Game
20146,Fantasy
249289,Card Game
249289,Real-time
8324,Modern Warfare
8324,Political
8324,Wargame
40629,Adventure
40629,Exploration
40629,Racing
211175,Card Game
116948,Children's Game
286829,Ancient
20138,Card Game
28246,Economic
331343,Science Fiction
223674,Bluffing
223674,Card Game
223674,Deduction
223674,Negotiation
223674,Party Game
223674,Video Game Theme
223674,Zombies
103714,Fantasy
103714,Movies / TV / Radio theme
103714,Novel-based
143780,Card Game
143780,Horror
143780,Party Game
143780,Zombies
179574,Adventure
179574,Animals
179574,Exploration
179574,Nautical
176502,Card Game
176502,Fantasy
9284,Action / Dexterity
9284,Children's Game
9284,Pirates
111327,Card Game
111327,Deduction
111327,Horror
111327,Humor
111327,Murder / Mystery
111327,Party Game
3914,Animals
3914,Children's Game
3914,Racing
151410,Adventure
151410,Animals
151410,Dice
151410,Science Fiction
112844,Animals
112844,Card Game
112844,Number
112844,Party Game
1162,Action / Dexterity
1162,Bluffing
1162,Civilization
1162,Fantasy
1162,Prehistoric
271040,Bluffing
271040,Dice
271040,Fantasy
271040,Mythology
104234,Card Game
104234,Humor
104234,Party Game
104234,Word Game
207911,Party Game
207911,Trivia
193695,Bluffing
193695,Card Game
193695,Humor
193695,Napoleonic
193695,Negotiation
193695,Party Game
193695,Political
49435,Card Game
49435,Fighting
49435,Video Game Theme
83117,Dice
83117,Fantasy
83117,Medieval
6272,Abstract Strategy
6272,Children's Game
6272,Dice
6272,Memory
20499,Mafia
80028,Movies / TV / Radio theme
65556,Action / Dexterity
65556,Animals
2001,Children's Game
2001,Party Game
2001,Trivia
6047,Wargame
151396,Deduction
307,Political
146707,Humor
146707,Print & Play
146707,Racing
146707,Science Fiction
146707,Space Exploration
91759,Animals
91759,Racing
2972,Bluffing
2972,Card Game
2972,Economic
2972,Fantasy
2972,Negotiation
36985,Abstract Strategy
36985,Environmental
2169,Card Game
2169,Collectible Components
2169,Exploration
2169,Fantasy
2169,Fighting
1207,Economic
25567,Abstract Strategy
25567,Ancient
22169,Card Game
22169,Humor
22169,Modern Warfare
22169,Political
151985,Animals
151985,Card Game
151985,Dice
3626,Fantasy
3626,Medieval
3626,Wargame
42636,Card Game
42636,Educational
42636,Party Game
42636,Puzzle
42636,Word Game
40651,Animals
40651,Card Game
40651,Children's Game
40651,Number
168895,Bluffing
168895,Deduction
168895,Fantasy
168895,Negotiation
168895,Political
168895,Territory Building
266747,Card Game
266747,Movies / TV / Radio theme
159003,Exploration
159003,Miniatures
159003,Negotiation
159003,Science Fiction
761,American West
761,Card Game
761,Fantasy
761,Fighting
761,Horror
761,Trains
761,Zombies
1672,Adventure
1672,Wargame
1672,World War II
21613,Bluffing
21613,Card Game
406,Economic
731,Adventure
731,Fighting
731,Movies / TV / Radio theme
731,Science Fiction
731,Wargame
42702,Exploration
42702,Pirates
1908,Maze
184473,Movies / TV / Radio theme
184473,Murder / Mystery
1559,Comic Book / Strip
1559,Fighting
4213,Card Game
4213,Humor
4213,Memory
4213,Party Game
175739,Children's Game
175739,Movies / TV / Radio theme
175739,Party Game
175739,Trivia
36560,Animals
36560,Children's Game
36560,Dice
9201,Abstract Strategy
9201,Card Game
9201,Spies / Secret Agents
21677,Electronic
21677,Music
21677,Party Game
21677,Trivia
19957,Card Game
19957,Party Game
251445,Card Game
251445,Print & Play
251445,Science Fiction
251445,Travel
5012,Fantasy
220624,Action / Dexterity
220624,Children's Game
220624,Party Game
22080,Abstract Strategy
6383,Deduction
6383,Party Game
1247,Card Game
1247,Mafia
119472,Real-time
119472,Trivia
5308,Abstract Strategy
104617,Horror
104617,Racing
4606,Bluffing
4606,Deduction
4606,Dice
4606,Humor
4606,Maze
4606,Memory
4606,Negotiation
4606,Science Fiction
132717,Word Game
12296,Ancient
12296,Card Game
12296,Political
124954,Card Game
124954,Real-time
12956,Modern Warfare
12956,Wargame
255618,Action / Dexterity
255618,Card Game
255618,Party Game
255618,Real-time
22799,Abstract Strategy
22799,Medieval
1522,Economic
462,Animals
462,Racing
32968,Animals
32968,Bluffing
32968,Card Game
31216,Card Game
31216,Humor
180489,Abstract Strategy
180489,Dice
3357,Animals
3357,Card Game
3575,Political
3575,Wargame
3575,World War II
3762,Action / Dexterity
3762,Children's Game
3762,Memory
20832,Action / Dexterity
20832,Children's Game
20832,Party Game
15121,Abstract Strategy
33964,Animals
33964,Card Game
33964,Children's Game
33964,Number
69292,Card Game
69292,Fantasy
69292,Miniatures
148940,Card Game
148940,Fantasy
15830,Dice
15830,Movies / TV / Radio theme
15830,Party Game
15830,Trivia
377947,Dice
377947,Fighting
34958,Dice
56244,Trivia
56244,Wargame
311918,Adventure
311918,Exploration
311918,Transportation
311918,Travel
173637,Economic
173637,Negotiation
684,Card Game
684,Economic
684,Negotiation
108554,Bluffing
108554,Card Game
108554,Comic Book / Strip
121787,Science Fiction
47462,Animals
47462,Card Game
47462,Humor
47462,Negotiation
223763,Video Game Theme
5640,Animals
65889,Card Game
65889,Fighting
65889,Horror
65889,Medieval
65889,Zombies
2401,Transportation
36690,Horror
36690,Miniatures
13513,Exploration
13513,Fantasy
13513,Humor
27674,Card Game
29626,Industry / Manufacturing
29626,Science Fiction
341308,Economic
4402,Adventure
4402,Card Game
4402,Economic
4402,Exploration
236905,Card Game
236905,Fantasy
66551,Abstract Strategy
66551,Bluffing
66551,Mythology
117987,Dice
174,Card Game
69602,Card Game
76684,Card Game
76684,Industry / Manufacturing
76684,Science Fiction
165551,Action / Dexterity
35247,Abstract Strategy
92497,Animals
92497,Dice
92497,Negotiation
92497,Party Game
1240,Card Game
1240,Educational
1240,Puzzle
794,Card Game
794,Word Game
12633,Economic
12633,Territory Building
254546,Fantasy
254546,Science Fiction
333,Card Game
187550,Card Game
187550,Party Game
9681,Bluffing
9681,Card Game
9681,Children's Game
9681,Deduction
9681,Humor
9681,Party Game
23292,Card Game
23292,Fantasy
23292,Number
333515,Card Game
333515,Mature / Adult
333515,Party Game
146146,Dice
23334,Card Game
23334,Dice
181615,Action / Dexterity
181615,Real-time
249047,Card Game
249047,Fantasy
249047,Maze
2499,Math
140675,Children's Game
140675,Movies / TV / Radio theme
7553,Abstract Strategy
2854,Economic
2854,Exploration
2854,Nautical
109456,Card Game
109456,Science Fiction
136585,Abstract Strategy
88900,Card Game
18117,Card Game
18117,Children's Game
254695,Card Game
254695,Fighting
254695,Real-time
12544,Adventure
12544,Fantasy
12544,Fighting
12544,Horror
12544,Medieval
12544,Video Game Theme
39180,Abstract Strategy
39180,Real-time
39180,Word Game
359132,Deduction
359132,Fantasy
359132,Pirates
392173,Card Game
392173,Humor
392173,Video Game Theme
15880,Card Game
77344,Dice
77344,Nautical
77344,Racing
30741,
8522,Card Game
8522,Humor
15738,Horror
15738,Miniatures
15738,Zombies
341484,
7097,Travel
1267,Animals
1267,Children's Game
1267,Racing
281417,Animals
281417,Bluffing
281417,Card Game
281417,Party Game
1397,Aviation / Flight
1397,Children's Game
1397,Real-time
137017,Abstract Strategy
137017,Memory
276622,Card Game
276622,Party Game
130624,Children's Game
159087,Card Game
159087,Deduction
159087,Murder / Mystery
159087,Novel-based
17700,Card Game
17700,Murder / Mystery
2897,Trivia
2143,Card Game
424225,
293586,Action / Dexterity
293586,Adventure
293586,Fantasy
293586,Party Game
24168,Fighting
24168,Miniatures
24168,Nautical
24168,Pirates
276817,Card Game
